LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID87566,87566,7,0.9061344861984253,159.45628584471044,103.85679355732029,0.0,0.0,0,9.03554333153854,1,,374.7721676496792,389.80352783203125,28.733978271484375,669.9364013671875,222239.89541625977,141.83920860004685,18.00551529316637,18.009994506835938,-47.50189208984375,103.29786682128906,10677.270568847656,21.847905728431904,1836.9543309332348,1828.194091796875,219.49209594726562,3969.169921875,1089313.9182434082,609.0354254373553,0.6437607778030566,2.069602434182416,-0.12227058986214996,-0.2296080414525554,0.7092509412257334,2.503109758385791,-0.022022987351726996,7.099467904437245E-4,10.79788108372678,7.627933593846068,0.7599449045953129,1.4155709342354668,256.48290185046716,58.97658985407492,0.9266355727089457,0.9949832775919729,3.6825652257894257
ID87569,87569,8,0.902419924736023,198.16120032537998,38.74511761715972,0.0,0.0,0,10.607247839445105,1,,333.02717048046634,343.4865417480469,59.03363037109375,601.5877075195312,271750.17111206055,111.20414612792196,10.394970463771447,7.6162261962890625,-46.73968505859375,167.69956970214844,8482.2958984375,23.001113067676915,2645.1103902330588,2549.74755859375,398.231201171875,6874.9970703125,2158410.078430176,922.2531045284178,0.7921876861309274,2.647483619628106,-0.35140237552393294,-0.48970410190189556,0.9535299309242183,2.799870415015378,-0.032233700804863416,-0.006266930401536975,13.214949942117558,8.598645533739093,-0.36534855236404956,1.5368641363648676,353.47223448299667,69.9372543098919,0.9081299793854389,0.9909365558912387,3.719897091198313
ID87568,87568,9,0.9029031991958618,168.44497873976167,166.59840555948972,0.0,0.0,0,8.220512755004028,1,,307.9247562738112,316.5996398925781,17.205413818359375,525.577392578125,149651.43154907227,94.47736683026656,10.125012307500644,10.143035888671875,-42.99073791503906,104.0089111328125,4920.7559814453125,19.577223262602583,1577.8307090099947,1604.6162109375,263.773681640625,2635.0888671875,766825.7245788574,387.72106092635323,0.8093470615667531,2.915813458977412,-0.3102772734596181,-0.46531804197165444,0.9407092286303095,3.9451719910506022,0.01251440788066271,-0.01573388866040832,9.522663396700827,7.154983792860483,-0.41921680933073563,1.3309133426972826,212.2988725400925,53.70584378258589,0.9249419208145185,0.9869739478957916,3.6859352379610946
ID87571,87571,10,0.8964600563049316,168.5852549160956,92.08082944529764,0.0,0.0,0,10.258726984444644,1,,229.26304967779862,230.52590942382812,-26.1622314453125,470.2338562011719,174239.91775512695,80.02665373788719,12.606164490549189,11.183380126953125,-46.99272155761719,96.57595825195312,9580.685012817383,22.832082516238536,1423.0275087858502,1461.8836669921875,109.0579833984375,2867.05517578125,1081500.906677246,404.9836378616461,0.433515845095034,1.7327339359316611,-0.25239630669260404,-0.37280265567134213,0.6387452283796798,2.739189276067048,-0.012058879761839248,-0.013729718906870645,12.05764333497388,8.802387476238057,0.8237615878955854,1.3698151061315296,330.6258583517785,66.87319081300325,0.929057490827923,0.985228002569043,3.6777621368135485
ID87570,87570,11,0.9005191922187805,178.8743367516433,211.62617836960658,0.0,0.0,0,8.671337090374541,1,,204.04006182515425,208.82418823242188,-15.23199462890625,377.5467834472656,111609.91381835938,65.05800621185959,6.671356117485646,7.2869720458984375,-47.18719482421875,104.44395446777344,3649.2317962646484,21.15969848251318,1253.0228285432079,1291.84130859375,171.8924560546875,2062.56005859375,685403.4872131348,311.91980200846467,0.7835093259776925,2.755582881059485,-0.32380946202675454,-0.30196394495907414,0.9601947736117132,3.9355564250762094,0.01273034928949408,0.032951236842131026,10.295118713132823,7.368052027641777,-1.3072327686270073,1.397264660253476,236.2229079227833,56.37120850390351,0.9341512182273669,0.9936536718041703,3.6677214042577773
ID87573,87573,12,0.8950009942054749,186.26410542055947,138.81490825133264,0.0,0.0,0,9.708992344397869,1,,277.07122318539905,281.8722839355469,7.552032470703125,481.5977783203125,190347.93032836914,83.35515673161412,10.628815963278692,9.544876098632812,-45.61613464355469,102.45147705078125,7301.996566772461,21.950570475338647,1392.8797591430132,1420.926025390625,235.10519409179688,2168.555419921875,956908.39453125,328.8620015841154,0.8242182524754875,3.0036849342554994,-0.22694447921052543,-0.28430075147754835,0.9631557820280401,4.155963263670263,-0.015567204317251816,-0.03670988720395253,10.894905688405286,8.711383757368916,1.0017473230355924,1.2506515602861992,296.1407623046572,62.377676869531726,0.9564222290897446,0.9934924078091103,3.6247670496932707
ID87572,87572,13,0.895641028881073,131.53986931609012,113.22185424183267,0.0,0.0,0,10.110530100691,1,,345.39195651294074,279.4682922363281,12.649810791015625,3812.66259765625,258353.1834716797,415.8781186772215,32.923058820918286,10.175186157226562,-39.97813415527344,982.7548217773438,24626.447998046875,115.93573548838592,1659.1864528554008,1676.902587890625,158.84017944335938,3052.88330078125,1241071.4667358398,464.14945675350293,0.6719594401543539,0.6675648578436669,0.04958215060103277,0.026830068151596647,0.9434918477477986,3.4707455138680916,0.028296714896774287,-6.846450239651909E-4,12.749506774827076,8.09861716412213,-1.4513651629213835,1.5742819442446248,321.14245693882015,67.04243657893096,0.8978587306506521,0.9926715522984676,3.741113868095681
ID87575,87575,14,0.8933836221694946,152.3139077402986,149.11863893641922,0.0,0.0,0,8.970771576491886,1,,296.1242152474732,312.50640869140625,12.457305908203125,544.4562377929688,174417.16278076172,93.22462246175554,10.4607484360907,10.11474609375,-60.17134094238281,81.85430908203125,6161.380828857422,21.352410556500832,1280.8302108168805,1333.0648193359375,145.55728149414062,2105.59765625,754408.9941711426,333.5064491524034,0.7356924186046673,2.6927547419043534,-0.29298727134816926,-0.40603863857937783,0.8944300673581026,3.626478725423948,0.01212850669442798,0.004556221098823933,9.891535757522995,8.198072926246143,0.6537894280626474,1.2065684029054229,252.81886039546063,57.887725499702604,0.9480830054122837,0.987373737373737,3.6406736548492007
ID87574,87574,15,0.8934319019317627,109.34899032352617,248.72912539157787,0.0,0.0,0,8.43877619375013,1,,220.96215796746802,225.94491577148438,-1.635528564453125,412.68310546875,114458.39782714844,78.2511025370925,6.178868533101321,4.7765045166015625,-44.76487731933594,81.46977233886719,3200.6539001464844,20.719635221233222,1366.2659876171685,1419.95654296875,193.14627075195312,2064.44482421875,707725.7815856934,349.56270842422043,0.8640038178767744,2.6177387207542147,-0.13152680653728865,-0.0903264003043512,0.9707023522285972,3.850394285059363,0.005197960383562298,0.03477275246949333,10.096012757673309,7.113940584521577,1.1368680113961218,1.4191871070219628,223.7220606057014,54.948780038512524,0.9311133753562929,0.9914040114613182,3.6736996709719345
ID87577,87577,16,0.8822773098945618,317.9474183076678,72.1045877161993,0.0,0.0,0,8.804810513119342,1,,262.06011136032896,267.72991943359375,12.4041748046875,528.9500122070312,147015.72247314453,91.27852341976276,3.3203178310564283,0.463409423828125,-58.21138000488281,104.67445373535156,1862.6983032226562,22.307717321258263,297.72831957267994,312.030029296875,5.3052978515625,465.22662353515625,167025.58728027344,82.28368998380056,0.744845363709147,2.451159012586685,-0.3432498393679027,-0.15558390791708854,0.764828709173482,3.136158504215687,0.05586189116797663,-0.01846544327338883,9.80350215401349,7.961524719492796,-0.22573015922706066,1.2313598838688327,243.55099083279651,57.14194966987807,0.9373238250043068,0.9868995633187769,3.661508982995008
ID87576,87576,17,0.8890573382377625,211.51147144191742,194.99055251718386,0.0,0.0,0,9.915254991628494,1,,257.428717983283,264.5386962890625,-18.10968017578125,482.2641906738281,185091.24822998047,82.44263628200802,9.160638822468,7.6924591064453125,-46.10484313964844,118.08724975585938,6586.499313354492,21.4444078589627,1297.1313811449415,1333.51904296875,147.45907592773438,2140.151123046875,932637.4630432129,336.3135836376846,0.8455475621018224,2.8611980370250163,-0.1375097021630833,-0.13621370960980814,0.9706933863470938,3.7995535060074146,-0.018499268815403744,0.0010555444798090747,11.880574569216694,8.345144050460974,1.0891852113043237,1.4236512272739532,308.857141472033,64.35301168040631,0.9371945595345647,0.9958304378040297,3.6617614867864514
ID87579,87579,18,0.8797246217727661,134.61297654179427,168.967455720119,0.0,0.0,0,8.989870536958573,1,,205.91601241262336,211.48773193359375,4.118743896484375,449.4251403808594,121284.53131103516,67.4772368475034,10.129043190507614,8.492218017578125,-46.10285949707031,109.49258422851562,5966.006439208984,21.71654929350709,1291.4513042041929,1339.16015625,148.02151489257812,2258.529052734375,760664.8181762695,365.17994157057177,0.6860346498790442,2.483375434235986,-0.29626539042241823,-0.3927169180375164,0.9586020518551349,3.4617305851200824,0.002101084842419093,0.025350601380294966,11.661589833700864,7.004750946801443,1.148573911033691,1.664811486127977,253.89651964693303,60.13656901956303,0.8822452291175772,0.9882550335570468,3.774072795782077
ID87578,87578,19,0.8809042572975159,157.79112819519787,273.29185211573645,0.0,0.0,0,8.757934525166435,1,,377.1999423136753,374.247314453125,11.388336181640625,707.4240112304688,213117.96740722656,149.79836853165725,10.397326930223313,9.548095703125,-51.97621154785156,118.12937927246094,5874.489715576172,22.604957441252175,2992.3153586598623,3133.158935546875,419.888427734375,5420.6513671875,1690658.1776428223,951.8768668109562,0.9100040837666148,2.3994050873596726,-0.16338749686466256,-0.1796563079762347,0.9700815459241654,3.095855096147668,-0.022569139778535675,0.041108754320368486,11.662270913314053,6.65518726176866,0.9299684915435109,1.7523580411191506,240.9646086292626,59.38591092954943,0.8586106670672515,0.9841549295774642,3.825663717817063
ID87581,87581,20,0.8699272871017456,137.9141075397027,32.11346410007991,0.0,0.0,0,10.391617587787854,1,,273.69262435505925,279.9479064941406,19.29376220703125,528.1141967773438,215396.09536743164,84.58539270569781,14.831493857552166,12.757888793945312,-50.42753601074219,123.28598022460938,11672.385665893555,24.451866589155248,1790.5321488919676,1815.769775390625,270.1301574707031,3331.61767578125,1409148.8011779785,478.4909611383505,0.7124589979865643,2.6923865575644803,-0.24031567578842505,-0.3837530233760504,0.9629985184683437,3.6715041864674194,-0.03215719973087593,-0.02309745732153578,13.152818876364044,8.290435758991867,0.31648449463299677,1.5865051317837426,339.24713236355905,68.89743489984139,0.8980901704122046,0.9905601006922594,3.7406317905050033
ID87580,87580,21,0.8710317611694336,314.37083184007776,141.25604741015022,0.0,0.0,0,7.725745873410397,1,,231.65460422060906,237.52587890625,-19.309173583984375,469.24505615234375,101001.40744018555,85.96735444742784,5.212446895214396,4.4635772705078125,-53.4002685546875,67.19288635253906,2272.6268463134766,22.191449856084514,339.0699504887292,351.1657409667969,7.63873291015625,576.188232421875,147834.49841308594,102.5530187706094,0.8857284137851592,2.5313884951219627,-0.34574892417831704,-0.24825748630511812,0.9742736764296197,3.2632057932332628,0.01498157284535253,-0.01475149129315894,9.222825561461098,6.546785464719905,0.2748321654327184,1.4087563447988567,187.5127097562238,50.853561200138174,0.9111666828951911,0.9886363636363636,3.7136931482786566
ID87583,87583,22,0.8612074255943298,226.48113377283235,56.364572061548934,0.0,0.0,0,10.516308335285652,1,,198.55646833493068,206.6353759765625,-20.179107666015625,431.8041076660156,160235.06994628906,70.8517228015425,1.8091939479444994,1.0811309814453125,-52.580291748046875,68.36163330078125,1460.019515991211,19.29460549383645,1646.525836816951,1669.2769775390625,278.5228271484375,3298.953125,1328746.3503112793,464.7049428233158,0.846988602732651,2.57025948947683,-0.6918121080008691,-0.42097063760266357,0.9551241620551411,3.461838013643757,-0.014041653845009577,-0.011781849357407496,13.631585320097093,8.182658525430986,-0.2291574268278875,1.6659115466851415,347.43734267475037,70.04459785024757,0.8898915160313176,0.9932224276032037,3.7578236802266423
ID87582,87582,23,0.8685533404350281,312.74044980061234,91.79226397592966,0.0,0.0,0,8.924767316449206,1,,234.5813890057172,242.9306640625,-19.048004150390625,447.5550537109375,135353.46145629883,86.38801914170841,5.796886344922891,4.03057861328125,-48.80311584472656,136.0386199951172,3344.803421020508,23.01222776595754,301.8658039483082,313.7568664550781,-20.171844482421875,503.3089904785156,174176.56887817383,87.51027882111572,0.8311682554779618,2.465078366727568,-0.2072231696357283,-0.131690207104702,0.9052815641936058,3.2780030779348266,-0.03260245105051605,-0.014810706906215118,9.488988649739932,8.444482705111295,-0.28077017978294594,1.1236909330155198,250.2324781919263,57.50944692993225,0.9507693196149113,0.9940068493150687,3.635526816890648
ID87585,87585,24,0.8577706217765808,112.24309496915546,188.1484410485281,0.0,0.0,0,13.432556207821278,1,,265.0226906175592,277.37445068359375,2.1929931640625,495.6200256347656,349564.92892456055,89.0766984092097,10.054811536949453,9.4150390625,-48.67594909667969,96.49847412109375,13262.296417236328,22.164830500375544,1781.0260140026403,1765.2354736328125,194.70309448242188,3864.5888671875,2349173.3124694824,582.371981266711,0.7386442592198518,2.527979446652629,-0.29468992895585544,-0.37907463448181183,0.9779845268935825,3.0241886562460523,-0.03140672242810601,0.03277849052836405,17.271244030832893,10.54265595928168,1.1919914151681938,1.6382251396174425,566.8487662745619,89.04013492610534,0.898473869406167,0.9954579863739592,3.7398329748841945
ID87584,87584,25,0.8609163761138916,101.00029728742734,145.73587072034903,0.0,0.0,0,9.356342891719292,1,,367.91354193411337,373.3041687011719,15.563873291015625,653.5108642578125,235096.75329589844,117.49346539282071,14.083999609909894,13.013839721679688,-44.068572998046875,111.33367919921875,8999.675750732422,22.6269970554207,1751.8159602826377,1773.3447265625,307.8135986328125,3049.859375,1119410.3986206055,461.49497621902754,0.7270641724617981,2.6364911953031833,-0.3225762951074736,-0.5927903696554533,0.9569693060564237,3.7124916971968918,0.0361044310050748,-0.00715644038345981,11.935262662838833,7.42046112579135,-0.6783507612434049,1.6084260075637826,275.0186409757951,62.16490560463194,0.8942963096404707,0.992223950233282,3.7485578083509092
ID87587,87587,,0.7608542442321777,331.30601595111284,115.88113285766063,0.0,0.0,0,7.901353431531013,1,,259.2824182343065,254.63204956054688,-5.0343017578125,577.6124267578125,118232.78271484375,117.92228400721939,-2.040808025159334,-2.175445556640625,-68.64149475097656,85.68650817871094,-930.6084594726562,22.32764811598669,287.3523139953613,282.2230529785156,24.258941650390625,527.8590087890625,131032.65518188477,105.78604676006114,0.6495612684389724,1.7316449561305605,-1.616278824876196,-0.47943331314237886,0.6705722096697121,2.180703422764498,-0.15712863016062423,-0.07241417965789136,10.812319057993815,5.825360956400939,1.529785155636042,1.8560770978686185,196.13398376800433,55.673635099874645,0.7951765357858106,0.971184631803629,3.9753297044328955
ID87586,87586,26,0.8102627992630005,298.93398145980177,314.86312501684455,0.0,0.0,0,9.077208183258167,1,,249.0122958837646,259.805419921875,-11.6875,478.38372802734375,149158.365234375,91.4997014048049,-1.4800045414639633,-2.6621246337890625,-55.75828552246094,109.24403381347656,-886.5227203369141,23.283975609812742,131.32534199047566,133.47979736328125,-9.3228759765625,228.08743286132812,78663.87985229492,38.74264211698838,0.8169215293406525,2.4472327840574617,-1.873635578614813,-0.2726407202706195,0.9859100159766037,3.3656349879045764,0.0025128787933475587,0.004716215737154532,10.412186613715967,7.974048307765348,-0.2491689190635411,1.3057591591934918,258.8537522037066,58.709939499197,0.9437154453708768,0.9909240924092404,3.649088535532143
ID87588,87588,27,0.523038387298584,274.7786578621739,313.2295430843423,0.0,0.0,0,9.24198944094847,1,,302.4617083276801,311.97735595703125,-23.85675048828125,1096.050537109375,187223.79745483398,116.03129168868786,6.32045027281433,3.8210296630859375,-59.66752624511719,194.63185119628906,3912.3587188720703,28.25740763038916,95.73391546147705,96.84671020507812,-14.8543701171875,218.02423095703125,59259.2936706543,38.074893960952146,0.9136092078051277,2.489043492811155,0.0649609714907742,0.027287548264347695,1.032947640311019,2.555107809872032,-0.07480801490699922,-0.019924460399305982,11.437582100142548,7.527048270138295,1.0016800994006465,1.5195308558759122,268.3371536166651,60.837282563881686,0.911068557342879,0.9936153232242615,3.7138931323395963
ID87616,87616,27,0.6400628089904785,275.0035856472223,316.2135632732919,0.0,3599.9736328125,1,8.917076864942207,1,,274.91547023607336,280.4091796875,16.737762451171875,471.0565490722656,158076.3953857422,84.41746440473324,3.962439893639606,2.3043975830078125,-56.273101806640625,87.24139404296875,2278.4029388427734,22.16005327397005,98.42228436013927,97.384033203125,6.42315673828125,197.45401000976562,56592.81350708008,34.135885122896006,0.7467278219181576,2.7844150131897853,-0.4219425064268778,-0.26103823592272934,0.9485795765182469,2.8071646839997144,-0.06460500210332937,-0.0510065854512628,11.171769085656972,7.189099442046908,1.031397509523096,1.5539872797302834,249.80141449133743,59.133006025265736,0.8977281497520914,0.9872231686541734,3.741385943916933
ID87589,87589,6,0.9192944765090942,153.44891653655122,234.32838674511962,0.0,3599.9736328125,1,8.710806284280892,1,,228.69884553050477,235.46578979492188,-9.655914306640625,423.5234069824219,126470.46157836914,69.98346301111962,7.005629692974401,5.20672607421875,-51.261474609375,67.56443786621094,3874.1132202148438,20.57383241763994,1191.4654062557393,1243.851806640625,160.35189819335938,1926.8828125,658880.3696594238,291.69130959587136,0.8049385556882934,2.9147334631806814,-0.3181289036330871,-0.3177333649790842,0.960716382397914,4.0028412037096475,0.012705046922896332,0.051328942973822504,10.409422929489956,7.351032915296314,-1.317260834846398,1.416049016435449,238.37822642572831,56.54889809633544,0.9367596049200669,0.9972948602344456,3.662611499538107
ID87591,87591,1,0.9147452116012573,204.76762388379467,305.56339721464235,0.0,3599.9736328125,1,10.87235015912014,1,,344.922126965645,363.2319030761719,0.0240478515625,577.7880859375,295943.18493652344,118.73124069337977,11.846632666243263,10.438796997070312,-50.283721923828125,92.65985107421875,10164.410827636719,22.885458766777887,3906.2412665662787,3935.999755859375,645.1444091796875,8207.05078125,3351555.006713867,1008.6500632210597,0.8379146910258979,2.6488691223814635,-0.27155191889886926,-0.3859398001273742,0.9352627518777061,3.7431931704857195,-0.012861866458287638,0.01702624549768471,11.841832427734657,10.052304613708761,1.3949774961001098,1.1780216460596944,371.3613780574411,69.79764157668377,0.957910871389381,0.9902298850574708,3.621949418243497
ID87590,87590,3,0.9161504507064819,199.3965193303489,232.5195009302003,0.0,3599.9736328125,1,8.920922919408268,1,,176.56275404961409,179.62765502929688,-12.96051025390625,362.03363037109375,102229.83459472656,64.09958113609765,8.104234553783463,7.045989990234375,-58.00581359863281,104.42698669433594,4692.351806640625,21.509238739623697,1321.2175409979154,1366.3770751953125,111.12808227539062,1997.322998046875,764984.956237793,330.8251619213706,0.7984372265779744,2.4457912799879122,-0.16221000746604655,-0.1459013913720968,0.9660541020450633,3.9247480032441544,0.004919111349043751,-0.00542193001618468,10.459584449247972,7.678656471640297,1.5365222359813744,1.3621633534301893,250.0169463416318,57.977909119966746,0.934661195042971,0.9897610921501705,3.6667206629707567
ID87593,87593,0,0.9143985509872437,170.6892819520411,253.71321288797324,0.0,3599.9736328125,1,8.932451146814765,1,,218.2612889345569,225.58615112304688,-14.823089599609375,441.1563720703125,127028.07015991211,74.08651242388312,6.33536422047828,5.47357177734375,-48.42547607421875,137.30953979492188,3687.1819763183594,20.07538159597774,1340.2384017472414,1383.833984375,359.3825988769531,1998.609619140625,780018.7498168945,300.92574963152765,0.8293510627103644,2.6712153924077793,-0.13289229802142202,-0.09673074702135129,0.8671440944604073,4.136815362546727,-0.006488339197003393,-0.00793842299378805,10.389978663059512,7.739959706028615,1.793356731623157,1.3423814926280315,250.66354189251535,57.678214520512064,0.9468417950375049,0.9931682322801024,3.6430591441532654
